fiyat,takas_puani,cmf,mfi,ad_egim,obv_egim,fiyat_egim,uyum,uyum_gucu,yukselirken_birikim,hacim_mtl,sembol,tarih,ileri_getiri,endeks_getiri
24.238222122192383,56.0,-0.016529848550083753,65.01068018256254,-0.033029200833079704,0.06860959347826978,0.06259134914566107,-1.0,-0.09562054997874078,-0.033029200833079704,3716.097284312818,EREGL,2025-06-13,9.492958227496185,9.811097355258092
26.539146423339844,46.0,-0.2297656912065726,63.27382238562644,0.012130336276118332,0.07409498682240763,0.0750700189690035,1.0,-0.06293968269288518,0.012130336276118332,5225.165110599905,EREGL,2025-07-14,3.5687755692835443,7.085237348312301
27.486268997192383,30.0,-0.14614553560015575,80.43382911572999,-0.08295193873121244,0.06949058149274606,0.06065152950374459,-1.0,-0.14360346823495704,-0.08295193873121244,3431.098284123604,EREGL,2025-08-13,-7.753047193127949,-5.178492930497547
25.35524559020996,46.0,-0.2598543483270067,33.055642485005734,-0.06126454181289939,0.051559158334605976,0.0292763396351798,-1.0,-0.09054088144807919,-0.06126454181289939,5735.748990906016,EREGL,2025-09-11,8.404664823302843,3.2505368182549343
27.486268997192383,34.0,0.013628217745045855,46.579293415162766,-0.061774711417354036,-0.06424705480811818,0.0027355391905423826,-1.0,-0.06451025060789642,-0.061774711417354036,6641.088660012054,EREGL,2025-10-10,-12.132092488640922,-1.342304255266813
24.151609420776367,40.0,-0.33850419034039514,41.88896889144346,-0.07433683539451913,-0.04788565253477784,-0.05523197557766348,1.0,-0.019104859816855647,,6079.510296971416,EREGL,2025-11-11,-1.388891631040845,5.8374735557604085
23.81616973876953,34.0,-0.3221319259868754,60.964773453362795,-0.08494044402026124,-0.07406798229952515,-0.07212547045441652,1.0,-0.012814973565844726,,4684.317956869318,EREGL,2025-12-10,2.154104918803723,8.996860560046226
24.329195022583008,30.0,-0.15079722006124527,43.82494411850225,-0.07951819371706619,0.026742672962605536,0.038474393083002864,-1.0,-0.11799258680006905,-0.07951819371706619,3227.4541683169077,EREGL,2026-01-09,21.65450133099396,13.420214659659035
29.59756088256836,66.0,0.29490416342326775,71.1204668264291,0.06800807252691621,0.07701268805516492,0.07838375452787806,1.0,-0.010375682000961853,0.06800807252691621,5213.198616800868,EREGL,2026-02-09,-2.266664673237162,-4.78884969798572
28.92668342590332,56.0,-0.02447163529330294,55.21588385533462,0.05924135139602287,0.08291078508465881,0.06498265830704515,1.0,-0.00574130691102228,0.05924135139602287,6091.791714761495,EREGL,2026-03-10,2.6603014272863046,3.8958066522348123
29.69622039794922,40.0,-0.12885035720270258,74.9896716523391,0.002771816991338981,0.0591425720164518,-0.04272958415610142,-1.0,0.0455014011474404,,3882.9488836328583,EREGL,2026-04-09,33.1561478523347,7.969175181715249
39.54234313964844,56.0,0.024399401667543605,79.54187573627034,0.0530220778480179,0.08343923402817983,0.07969849993365022,1.0,-0.02667642208563232,0.0530220778480179,7218.161120733862,EREGL,2026-05-12,-2.888907239854799,-7.012228521393804
