sembol,tarih,puan,karar,puan_eski,siskinlik,giris_skoru,getiri_5g,getiri_10g,getiri_20g
AKFGY,2024-04-24,47.8,🟠 ZAYIF / BEKLE,47.8,0.0,50.0,3.587440494251326,6.278020864939826,9.86547205060717
AKFGY,2024-05-02,49.0,🟠 ZAYIF / BEKLE,49.0,0.0,50.0,2.597400184666032,2.16450015388836,-1.298700092333016
AKFGY,2024-05-09,50.8,🟠 ZAYIF / BEKLE,52.93,17.7,61.8,-0.42194054625018795,3.3755344298576517,-0.42194054625018795
AKFGY,2024-05-16,52.0,🟡 İZLE / TUT,52.0,0.0,68.0,3.813565957138998,-3.389827426361236,-1.6949137131806236
AKFGY,2024-05-23,54.4,🟡 İZLE / TUT,54.4,0.0,68.0,-6.938778489195019,-3.6734755443363687,-6.530615621087687
AKFGY,2024-05-30,42.4,🟠 ZAYIF / BEKLE,42.4,0.0,50.0,3.5087686276281227,1.7543843138140724,-2.192980392267585
AKFGY,2024-06-06,47.4,🟠 ZAYIF / BEKLE,47.4,0.0,68.0,-1.6949137131806236,-2.96609899806608,1.6949238156632296
AKFGY,2024-06-13,44.4,🟠 ZAYIF / BEKLE,44.4,0.0,68.0,-1.2931022522848834,-3.8793067568546613,11.206896463132221
AKFGY,2024-06-25,35.1,🔴 UZAK DUR / SAT,37.5,20.0,43.0,-2.620084881180096,4.80349936012201,11.353711563072233
AKFGY,2024-07-02,37.0,🔴 UZAK DUR / SAT,37.0,0.0,50.0,7.623321741700084,15.695062853765585,3.587440494251326
AKFGY,2024-07-09,58.3,🟡 İZLE / TUT,58.3,0.0,80.0,7.4999925494197095,6.249993791183073,-9.999999999999998
AKFGY,2024-07-17,60.0,🟡 İZLE / TUT,60.14,1.2,64.6,-1.1627896231359958,-10.465115849254392,-16.27906396493436
AKFGY,2024-07-24,63.8,🟢 AL,66.13,19.4,73.2,-9.411765255867554,-15.294112697192041,-16.078425689368636
AKFGY,2024-07-31,52.5,🟡 İZLE / TUT,52.56,0.5,61.8,-6.49350046166508,-6.49350046166508,-4.32900030777672
AKFGY,2024-08-07,42.2,🟠 ZAYIF / BEKLE,42.2,0.0,50.0,0.0,-0.9259250061012025,4.166662527455389
AKFGY,2024-08-14,39.1,🔴 UZAK DUR / SAT,40.71,13.4,45.3,-0.9259250061012025,2.314812515252984,-6.4814860806051255
AKFGY,2024-08-21,43.2,🟠 ZAYIF / BEKLE,44.03,6.9,47.6,3.2710247575400198,5.140181761848606,-1.8691681453631315
AKFGY,2024-08-28,45.5,🟠 ZAYIF / BEKLE,45.5,0.0,50.0,1.8099529937821268,-8.597287508635931,-7.692311011744868
AKFGY,2024-09-05,40.7,🟠 ZAYIF / BEKLE,40.7,0.0,50.0,-10.222223069932724,-6.666670905219185,-16.000000635782875
AKFGY,2024-09-12,32.7,🔴 UZAK DUR / SAT,32.7,0.0,50.0,3.960392300071258,0.9900980750178201,-5.445545314048028
AKFGY,2024-09-19,35.0,🔴 UZAK DUR / SAT,35.0,0.0,50.0,-2.8571402621105912,-9.999996594020145,-10.476186637705243
AKFGY,2024-09-26,29.6,🔴 UZAK DUR / SAT,32.0,20.0,43.0,-7.352940145248343,-6.372548905027598,-9.313722625689834
AKFGY,2024-10-03,25.8,🔴 UZAK DUR / SAT,28.2,20.0,43.0,1.0582000570312333,-0.5291000285156167,1.587300085546861
AKFGY,2024-10-10,30.4,🔴 UZAK DUR / SAT,30.4,0.0,50.0,-1.5706791578032009,-3.141358315606413,5.759163153269253
AKFGY,2024-10-17,29.2,🔴 UZAK DUR / SAT,30.439999999999998,10.3,46.4,-1.5957431630777341,2.127657550770312,13.829793102766086
AKFGY,2024-10-24,35.5,🔴 UZAK DUR / SAT,36.25,6.2,47.8,3.78378012652294,9.1891867510153,20.540540018074704
AKFGY,2024-11-01,39.2,🔴 UZAK DUR / SAT,39.2,0.0,50.0,5.208334691512118,11.458341288380502,16.666669771075316
AKFGY,2024-11-08,45.9,🟠 ZAYIF / BEKLE,47.1,10.0,46.5,5.940600253006956,10.396041590587135,9.405943515569316
AKFGY,2024-11-15,45.7,🟠 ZAYIF / BEKLE,47.34,13.7,45.2,4.205603259694302,4.672892510771454,2.8037355064628677
AKFGY,2024-11-22,57.4,🟡 İZLE / TUT,58.809999999999995,11.7,45.9,0.448430061781413,-0.8968601235628371,-4.484300617814164
AKFGY,2024-11-29,56.8,🟡 İZLE / TUT,59.099999999999994,19.1,43.3,-1.3392844313413588,-1.7857125751218117,-2.6785688626827175
AKFGY,2024-12-06,54.7,🟡 İZLE / TUT,56.480000000000004,14.8,44.8,-0.45248824844553726,-3.6199059875642647,0.9049764968910745
AKFGY,2024-12-13,53.2,🟡 İZLE / TUT,53.2,0.0,50.0,-3.1818150784359123,-0.9090900224102638,-4.545460949259217
AKFGY,2024-12-20,51.1,🟠 ZAYIF / BEKLE,53.5,20.0,43.0,2.347415475581238,4.694830951162476,-0.4694942884761688
AKFGY,2024-12-27,49.6,🟠 ZAYIF / BEKLE,52.0,20.0,43.0,2.293575724089769,-3.669732095175382,-5.504592674447206
AKFGY,2025-01-06,56.5,🟡 İZLE / TUT,56.5,0.0,50.0,-5.829601494574432,-4.932741371011595,-13.004482483077096
AKFGY,2025-01-13,46.9,🟠 ZAYIF / BEKLE,47.25,2.9,49.0,0.9523800873701971,-1.9047601747403942,-9.047616506649947
AKFGY,2025-01-20,41.9,🟠 ZAYIF / BEKLE,41.9,0.0,50.0,-2.8301861329449007,-8.490558398834713,-8.490558398834713
AKFGY,2025-01-27,46.1,🟠 ZAYIF / BEKLE,46.1,0.0,50.0,-5.825237324869392,-7.281552442945626,-8.25242533042385
AKFGY,2025-02-03,40.4,🟠 ZAYIF / BEKLE,40.4,0.0,62.0,-1.5463963770208755,0.0,-3.092786609233189
AKFGY,2025-02-10,35.0,🔴 UZAK DUR / SAT,35.0,0.0,50.0,1.5706853991273695,-1.047119438535471,2.0942451183951105
AKFGY,2025-02-17,35.0,🔴 UZAK DUR / SAT,35.0,0.0,50.0,-2.577323198495751,-3.092786609233189,7.21648775032413
AKFGY,2025-02-24,36.8,🔴 UZAK DUR / SAT,37.66,7.2,47.5,-0.5291000285156167,3.174606478463571,-7.407406706588537
AKFGY,2025-03-03,36.5,🔴 UZAK DUR / SAT,36.5,0.0,50.0,3.7234070547677245,10.638294094771261,6.914893380923193
AKFGY,2025-03-10,37.8,🔴 UZAK DUR / SAT,37.8,0.0,50.0,6.666660145816805,-10.256412450927044,-4.102566203030166
AKFGY,2025-03-17,48.8,🟠 ZAYIF / BEKLE,50.0,10.0,46.5,-15.865381529345202,-3.3653815293452016,-10.096150319251663
AKFGY,2025-03-24,39.0,🔴 UZAK DUR / SAT,39.0,0.0,50.0,14.857142312186111,6.857143129621224,8.571427209036697
AKFGY,2025-04-02,52.6,🟡 İZLE / TUT,52.6,0.0,50.0,-6.965173450703277,-6.965173450703277,-0.4975119657066318
AKFGY,2025-04-09,38.9,🔴 UZAK DUR / SAT,38.9,0.0,50.0,0.0,1.604276540816718,16.04278453265209
AKFGY,2025-04-16,35.0,🔴 UZAK DUR / SAT,37.4,20.0,43.0,1.604276540816718,6.951871385034081,18.716578767346626
AKFGY,2025-04-24,37.4,🔴 UZAK DUR / SAT,37.4,0.0,50.0,5.2631592156154205,14.210531764413581,14.7368470585578
AKFGY,2025-05-02,51.9,🟠 ZAYIF / BEKLE,53.1,10.0,46.5,8.500003814697266,11.000001430511475,-5.500000715255737
AKFGY,2025-05-09,56.2,🟡 İZLE / TUT,60.330000000000005,34.4,53.0,2.304145187021245,0.4608290374042534,1.382487112212738
AKFGY,2025-05-16,67.0,🟢 AL,70.05,25.4,56.1,-1.8018000602490147,-14.864866606417648,-8.558561025758337
AKFGY,2025-05-26,61.9,🟡 İZLE / TUT,64.3,20.0,43.0,-13.302755604668326,0.9174302896359121,8.715587751541154
AKFGY,2025-06-02,53.1,🟡 İZLE / TUT,55.5,20.0,43.0,16.402119806093786,7.407406706588526,43.38624648986982
AKFGY,2025-06-11,67.8,🟢 AL,67.8,0.0,50.0,-7.72727602769514,7.727265190487231,29.99999241395446
AKFGY,2025-06-18,57.5,🟡 İZLE / TUT,57.5,0.0,50.0,16.748764480845878,33.49754070644953,42.36453919384218
AKFGY,2025-06-25,67.8,🟢 AL,71.27,28.9,54.9,14.345998692218709,20.675106885971537,27.004225139580495
AKFGY,2025-07-02,65.6,🟢 AL,75.49,82.4,24.2,5.535049993999941,6.642068790533351,7.749078789333352
AKFGY,2025-07-09,63.5,🟢 AL,72.01,70.9,28.2,1.0489584233828841,5.244758771657443,1.3986084524057807
AKFGY,2025-07-17,65.6,🟢 AL,71.97999999999999,53.2,34.4,4.152245024332313,1.0380612560830782,1.3840816747774376
AKFGY,2025-07-24,68.9,🟢 AL,72.30000000000001,28.4,43.1,-2.9900303805469486,-3.6544815762240446,-0.664451195677096
AKFGY,2025-07-31,62.6,🟢 AL,64.3,14.1,45.1,-0.6849308357518069,0.34246541787590346,3.76711959663496
AKFGY,2025-08-07,63.4,🟢 AL,64.33,7.7,47.3,1.0344817380417926,3.1034452141253555,-4.482762419511122
AKFGY,2025-08-14,61.4,🟡 İZLE / TUT,61.839999999999996,3.7,48.7,2.047779570392505,3.41296595065419,-9.556312798984424
AKFGY,2025-08-21,60.1,🟡 İZLE / TUT,60.25,1.3,49.5,1.3377913620550297,-7.357860465168198,-10.03344318927828
AKFGY,2025-08-28,60.3,🟡 İZLE / TUT,60.3,0.0,65.0,-8.580857852087787,-12.541250152159055,-10.561054002123416
AKFGY,2025-09-04,54.5,🟡 İZLE / TUT,54.5,0.0,50.0,-4.332125862287706,-2.8880839081918075,-3.2490943967157793
AKFGY,2025-09-11,54.2,🟡 İZLE / TUT,54.2,0.0,50.0,1.5094324684347349,2.2641487026521023,-4.150948285122702
AKFGY,2025-09-18,46.2,🟠 ZAYIF / BEKLE,46.2,0.0,50.0,0.7434936989250351,-0.37174684946251757,-8.178439551319283
AKFGY,2025-09-25,48.0,🟠 ZAYIF / BEKLE,48.0,0.0,50.0,-1.1070099987999904,-6.273065457600024,-9.22509212106667
AKFGY,2025-10-02,45.1,🟠 ZAYIF / BEKLE,45.1,0.0,50.0,-5.223884381225963,-7.835822123731228,0.7462679264300887
AKFGY,2025-10-09,41.7,🟠 ZAYIF / BEKLE,41.7,0.0,50.0,-2.7559029249642264,-3.149603342816265,8.267718161451064
AKFGY,2025-10-16,41.7,🟠 ZAYIF / BEKLE,41.7,0.0,50.0,-0.40485790880266936,9.311741555035447,7.2874520110220775
AKFGY,2025-10-23,42.7,🟠 ZAYIF / BEKLE,42.7,0.0,50.0,9.756097797361264,11.788616152684028,10.569105139490365
AKFGY,2025-10-31,48.9,🟠 ZAYIF / BEKLE,50.1,10.0,64.5,1.8518500530834592,-1.8518500530834592,-0.740740021233377
AKFGY,2025-11-07,49.6,🟠 ZAYIF / BEKLE,49.6,0.0,68.0,-3.6363601684570312,-1.0909080505371094,-2.545452117919922
AKFGY,2025-11-14,47.6,🟠 ZAYIF / BEKLE,47.6,0.0,68.0,2.641506819760786,1.1320743513260512,4.150939288195499
AKFGY,2025-11-21,51.2,🟠 ZAYIF / BEKLE,51.2,0.0,68.0,-1.4705868173635728,-1.4705868173635728,0.0
AKFGY,2025-11-28,44.2,🟠 ZAYIF / BEKLE,44.2,0.0,80.0,0.0,2.98507170572031,6.343277374655654
AKFGY,2025-12-05,44.2,🟠 ZAYIF / BEKLE,44.2,0.0,80.0,2.98507170572031,1.492535852860155,0.0
AKFGY,2025-12-12,50.0,🟠 ZAYIF / BEKLE,50.0,0.0,80.0,-1.4492739851898917,3.260866466677248,3.260866466677248
AKFGY,2025-12-19,44.2,🟠 ZAYIF / BEKLE,44.2,0.0,80.0,4.779407156431592,-1.4705868173635728,8.455882965229367
AKFGY,2025-12-26,54.0,🟡 İZLE / TUT,57.6,30.0,84.5,-5.96490679171735,0.0,6.666668897483863
AKFGY,2026-01-05,43.9,🟠 ZAYIF / BEKLE,43.9,0.0,62.0,6.343277374655654,10.074625903021461,13.805965535171861
AKFGY,2026-01-12,57.6,🟡 İZLE / TUT,58.81,10.1,76.5,3.5087770665746643,6.666668897483863,4.561407676877738
AKFGY,2026-01-19,63.8,🟢 AL,66.2,20.0,58.0,3.0508444987984884,3.3898272208872093,2.7118617767097675
AKFGY,2026-01-26,64.4,🟢 AL,65.19000000000001,6.6,62.7,0.3289470588401455,-1.9736823530408287,2.6315764707210976
AKFGY,2026-02-02,62.8,🟢 AL,65.2,20.0,58.0,-2.295079814333678,-0.6557370898096271,-7.213115804908565
AKFGY,2026-02-09,59.1,🟡 İZLE / TUT,59.1,0.0,68.0,1.677850738129516,4.69798206676264,-6.711410953141472
AKFGY,2026-02-16,59.9,🟡 İZLE / TUT,59.9,0.0,68.0,2.9702942250534603,-6.600661702052157,-3.630359608398659
AKFGY,2026-02-23,56.9,🟡 İZLE / TUT,58.1,10.0,61.5,-9.294870913146248,-10.897433546167768,-7.692300638503314
AKFGY,2026-03-02,46.5,🟠 ZAYIF / BEKLE,46.5,0.0,50.0,-1.766782814990553,3.1802174916679915,-5.653705007969756
AKFGY,2026-03-09,39.5,🔴 UZAK DUR / SAT,39.5,0.0,50.0,5.035975048380537,3.5971274849026624,-2.8776951269557483
AKFGY,2026-03-16,45.0,🟠 ZAYIF / BEKLE,45.0,0.0,50.0,-1.369861671503625,-8.561643611917269,-4.794524015282309
AKFGY,2026-03-24,42.4,🟠 ZAYIF / BEKLE,42.4,0.0,50.0,-7.291667701469484,-6.250002069605642,-0.6944520329984494
AKFGY,2026-03-31,44.2,🟠 ZAYIF / BEKLE,44.71,4.2,48.5,1.1235944019676314,4.119846140548011,5.99250347716076
AKFGY,2026-04-07,40.6,🟠 ZAYIF / BEKLE,43.0,20.0,43.0,2.9629600849335302,5.9259201698670605,12.962959201901757
AKFGY,2026-04-14,37.5,🔴 UZAK DUR / SAT,37.5,0.0,50.0,2.8776951269557483,1.7985594543473482,7.553958284466811
AKFGY,2026-04-21,44.0,🟠 ZAYIF / BEKLE,44.0,0.0,50.0,-1.0489500870686341,6.64335888774894,-4.1958003482745365
AKFGY,2026-04-29,48.4,🟠 ZAYIF / BEKLE,50.8,20.0,43.0,7.7738528106434,5.65371343265475,-1.766782814990553
AKFGY,2026-05-07,51.9,🟠 ZAYIF / BEKLE,55.5,30.0,57.5,-1.9672112694288701,-10.16393270905186,-9.836064164147052
AKFGY,2026-05-14,53.9,🟡 İZLE / TUT,55.28,11.5,64.0,-8.361203986709477,-7.023412624654446,-7.023412624654446
AKFGY,2026-05-22,36.1,🔴 UZAK DUR / SAT,36.1,0.0,62.0,1.4598526172921567,0.36496315432303916,2.554742080261274
AKFGY,2026-05-29,39.9,🔴 UZAK DUR / SAT,39.9,0.0,62.0,-1.0791356726084111,0.0,2.517983236086274
AKFGY,2026-06-05,35.0,🔴 UZAK DUR / SAT,37.4,20.0,55.0,1.0909080505371094,2.1818161010742188,-0.7272720336914062
AKFGY,2026-06-12,35.1,🔴 UZAK DUR / SAT,37.5,20.0,55.0,1.0791356726084,2.517983236086274,-1.7985594543473482
AKFGY,2026-06-19,47.2,🟠 ZAYIF / BEKLE,47.2,0.0,62.0,1.4234862159271389,-2.846972431854289,-1.4234862159271389
AKFGY,2026-06-26,50.8,🟠 ZAYIF / BEKLE,52.5,14.2,75.0,-4.21052244121225,-4.21052244121225,-2.807014960808163
AKFGY,2026-07-03,33.5,🔴 UZAK DUR / SAT,33.5,0.0,62.0,0.0,1.4652000576396595,-0.7326000288198298
AKFGY,2026-07-10,35.9,🔴 UZAK DUR / SAT,35.9,0.0,62.0,1.4652000576396595,1.4652000576396595,-3.6630001440991378
AKFYE,2024-03-26,59.8,🟡 İZLE / TUT,59.8,0.0,50.0,-5.166376082716795,9.45709208836134,5.0788084048268844
AKFYE,2024-04-02,55.9,🟡 İZLE / TUT,55.9,0.0,50.0,15.420130083643313,19.575253005483063,22.807020170167913
AKFYE,2024-04-15,54.9,🟡 İZLE / TUT,54.9,0.0,50.0,3.599998474121091,-4.0000000000000036,13.99999999999999
AKFYE,2024-04-22,60.8,🟡 İZLE / TUT,61.0,1.7,67.4,-7.3359059710985886,2.7027056882218403,3.706567590581944
AKFYE,2024-04-30,51.0,🟠 ZAYIF / BEKLE,51.0,0.0,50.0,10.833334922790527,18.75,7.916665077209473
AKFYE,2024-05-08,58.8,🟡 İZLE / TUT,58.8,0.0,68.0,7.1428556063249715,0.9774444554630835,1.8796992211635999
AKFYE,2024-05-15,58.7,🟡 İZLE / TUT,58.940000000000005,2.0,37.3,-5.754383823327847,-9.12280835603413,-5.47368233663994
AKFYE,2024-05-22,48.5,🟠 ZAYIF / BEKLE,48.5,0.0,68.0,-3.5740914743364383,0.893521093315508,5.807890657087977
AKFYE,2024-05-29,42.4,🟠 ZAYIF / BEKLE,42.4,0.0,68.0,4.633207647157289,4.015447609440392,2.2393819777938972
AKFYE,2024-06-05,43.6,🟠 ZAYIF / BEKLE,43.6,0.0,68.0,-0.5904053326933223,4.870847513813326,-5.461252846506648
AKFYE,2024-06-12,50.3,🟠 ZAYIF / BEKLE,50.3,0.0,68.0,5.493687872668418,-1.707501791767796,-8.76020996127318
AKFYE,2024-06-24,56.9,🟡 İZLE / TUT,59.3,20.0,43.0,-6.826180608197241,-9.85221403780403,-13.089371229303637
AKFYE,2024-07-01,49.4,🟠 ZAYIF / BEKLE,49.4,0.0,50.0,-3.247729297091595,-7.175225269546259,-9.138973255773585
AKFYE,2024-07-08,55.1,🟡 İZLE / TUT,55.1,0.0,50.0,-4.059332090008095,-3.5909447547132656,-11.943798879994795
AKFYE,2024-07-16,53.3,🟡 İZLE / TUT,55.51,18.4,43.6,0.4882052058823083,-2.1155429592258024,-9.438566729150832
AKFYE,2024-07-23,43.2,🟠 ZAYIF / BEKLE,45.6,20.0,43.0,-2.591098288374738,-8.66397259472148,-9.230771725588294
AKFYE,2024-07-30,44.1,🟠 ZAYIF / BEKLE,44.1,0.0,50.0,-6.234414103471996,-7.481293753179408,-10.806319364844963
AKFYE,2024-08-06,32.2,🔴 UZAK DUR / SAT,32.2,0.0,50.0,-1.3297838836983988,-0.6205646851179525,-1.9503485688163513
AKFYE,2024-08-13,28.7,🔴 UZAK DUR / SAT,31.099999999999998,20.0,43.0,0.7187773843978285,-3.5938954904914944,-8.35579780425274
AKFYE,2024-08-20,31.4,🔴 UZAK DUR / SAT,33.8,20.0,43.0,-4.2818955778521905,-1.3380875826925376,-12.488845796308269
AKFYE,2024-08-27,31.4,🔴 UZAK DUR / SAT,33.8,20.0,43.0,3.0754975904835113,-4.939419902908304,-12.95432850837509
AKFYE,2024-09-04,35.3,🔴 UZAK DUR / SAT,35.3,0.0,50.0,-7.7757737587985325,-11.301988721292656,-22.061486812693797
AKFYE,2024-09-11,33.8,🔴 UZAK DUR / SAT,33.8,0.0,50.0,-3.82352349942382,-8.431369340772621,-13.03921518212141
AKFYE,2024-09-18,27.8,🔴 UZAK DUR / SAT,27.8,0.0,50.0,-4.791032078744529,-12.130484028094601,-9.785932691983334
AKFYE,2024-09-25,27.8,🔴 UZAK DUR / SAT,27.8,0.0,50.0,-7.708782176297002,-5.032122691117758,-5.995721739485582
AKFYE,2024-10-02,24.2,🔴 UZAK DUR / SAT,25.259999999999998,8.8,46.9,2.900232057065577,2.668219245524117,1.6821399035815254
AKFYE,2024-10-09,28.1,🔴 UZAK DUR / SAT,28.1,0.0,50.0,-0.22547355521296275,-1.0146578776671245,-3.607662896875552
AKFYE,2024-10-16,33.8,🔴 UZAK DUR / SAT,33.8,0.0,50.0,-0.7909677455506525,-0.960452367041098,2.6553632378286895
AKFYE,2024-10-23,37.2,🔴 UZAK DUR / SAT,37.2,0.0,50.0,-0.17083587818471635,-2.6195848431819435,8.200458871599036
AKFYE,2024-10-31,34.8,🔴 UZAK DUR / SAT,34.8,0.0,50.0,-2.4529394656747416,3.6508805737583083,6.731308337746267
AKFYE,2024-11-07,36.3,🔴 UZAK DUR / SAT,36.3,0.0,50.0,6.257308017277685,11.11110863242548,9.47367775289798
AKFYE,2024-11-14,39.3,🔴 UZAK DUR / SAT,39.3,0.0,50.0,4.567968740896933,2.9719262845971928,9.135937481793842
AKFYE,2024-11-21,51.1,🟠 ZAYIF / BEKLE,51.1,0.0,50.0,-1.526320608038656,-1.4736878244500429,-0.8947372436523438
AKFYE,2024-11-28,48.5,🟠 ZAYIF / BEKLE,48.5,0.0,50.0,0.053448580284198854,5.986108466263262,1.5499782454185818
AKFYE,2024-12-05,52.4,🟡 İZLE / TUT,52.4,0.0,50.0,5.9294906574046236,0.5876101195852579,9.081200989824323
AKFYE,2024-12-12,53.9,🟡 İZLE / TUT,55.11,10.1,46.5,-5.042864366350985,-4.185577039331301,0.806857529136118
AKFYE,2024-12-19,48.0,🟠 ZAYIF / BEKLE,48.0,0.0,72.0,0.9028150662917511,8.443973229050084,4.992036844749004
AKFYE,2024-12-26,49.8,🟠 ZAYIF / BEKLE,49.8,0.0,72.0,7.473684612073406,5.210525111148234,0.578950580797688
AKFYE,2025-01-03,57.0,🟡 İZLE / TUT,58.98,16.5,69.2,-2.1057801350107708,-3.183151890801772,-11.851126676063927
AKFYE,2025-01-10,57.0,🟡 İZLE / TUT,57.0,0.0,60.0,-1.1005468527936157,-4.402196952688497,-10.705349745628013
AKFYE,2025-01-17,54.9,🟡 İZLE / TUT,57.3,20.0,53.0,-3.3383906531622154,-8.952961136976567,-12.898336294209823
AKFYE,2025-01-24,51.0,🟠 ZAYIF / BEKLE,51.0,0.0,60.0,-5.808480245418169,-6.593407580527833,-13.396134440227625
AKFYE,2025-01-31,43.5,🟠 ZAYIF / BEKLE,43.5,0.0,60.0,-0.8333312140570759,-4.333337148030603,-4.944441053602433
AKFYE,2025-02-07,47.1,🟠 ZAYIF / BEKLE,47.1,0.0,60.0,-3.5294176731180626,-7.282919420879819,1.0644287394798058
AKFYE,2025-02-14,41.4,🟠 ZAYIF / BEKLE,41.949999999999996,4.6,48.4,-3.890825220732419,-0.6387845957556038,4.587694233615225
AKFYE,2025-02-21,34.1,🔴 UZAK DUR / SAT,35.980000000000004,15.7,44.5,3.3836942544202664,9.003031704860899,-9.909362327799832
AKFYE,2025-02-28,40.8,🟠 ZAYIF / BEKLE,41.11,2.5,49.1,5.435419473995395,5.2600794063430545,-4.3249546739961175
AKFYE,2025-03-07,40.5,🟠 ZAYIF / BEKLE,41.7,10.0,46.5,-0.16630091531584235,-17.350337634524106,-0.8314940036937446
AKFYE,2025-03-14,46.6,🟠 ZAYIF / BEKLE,46.6,0.0,50.0,-17.212661532887672,-9.106048688541623,0.0
AKFYE,2025-03-21,32.5,🔴 UZAK DUR / SAT,32.57,0.6,49.8,9.792092600689717,19.98658331813168,17.03555292770982
AKFYE,2025-03-28,35.0,🔴 UZAK DUR / SAT,35.0,0.0,50.0,9.285268616310095,10.018321964394229,9.651801116096003
AKFYE,2025-04-08,56.0,🟡 İZLE / TUT,56.0,0.0,50.0,0.6707705049047386,-2.4594669744012254,-4.751249318727879
AKFYE,2025-04-15,53.0,🟡 İZLE / TUT,53.0,0.0,50.0,-3.1093806708804794,-0.33314528139851696,-8.384232147095238
AKFYE,2025-04-22,55.8,🟡 İZLE / TUT,55.8,0.0,50.0,2.86532938761761,-2.3495692234173027,-7.163323469044003
AKFYE,2025-04-30,54.8,🟡 İZLE / TUT,54.8,0.0,50.0,-5.069636817458778,-8.077998335984493,-13.091923574296803
AKFYE,2025-05-08,46.2,🟠 ZAYIF / BEKLE,46.2,0.0,60.0,-3.1690192870546086,-4.929578095400555,-3.1690192870546086
AKFYE,2025-05-15,43.1,🟠 ZAYIF / BEKLE,43.410000000000004,2.6,59.1,-1.8181771943063474,-5.454543142607715,-2.4242401123046875
AKFYE,2025-05-23,39.5,🔴 UZAK DUR / SAT,39.5,0.0,60.0,-3.703705884028974,1.8518470551362576,-2.4691392183120553
AKFYE,2025-05-30,36.5,🔴 UZAK DUR / SAT,38.9,20.0,43.0,5.769228182835984,3.205128126752599,3.78205216769556
AKFYE,2025-06-10,46.7,🟠 ZAYIF / BEKLE,46.7,0.0,50.0,-2.4242401123046875,-4.242423086455371,-3.9393916274562013
AKFYE,2025-06-17,45.6,🟠 ZAYIF / BEKLE,45.6,0.0,50.0,-1.8633551778057589,0.5590071456860191,0.24844103870176326
AKFYE,2025-06-24,39.2,🔴 UZAK DUR / SAT,40.160000000000004,8.0,47.2,2.468356573510988,0.31645689956498746,6.5189855730203305
AKFYE,2025-07-01,43.2,🟠 ZAYIF / BEKLE,43.2,0.0,50.0,-2.10006263973036,-0.3088396711537822,10.994433110440195
AKFYE,2025-07-08,41.3,🟠 ZAYIF / BEKLE,41.3,0.0,50.0,1.8296466952628654,6.182962262777281,13.880118628658478
AKFYE,2025-07-16,39.4,🔴 UZAK DUR / SAT,39.4,0.0,50.0,4.275096407377532,11.338289918893963,15.861223482653287
AKFYE,2025-07-23,44.0,🟠 ZAYIF / BEKLE,44.75,6.2,47.8,6.773614942461648,7.248956143107588,11.764703215758088
AKFYE,2025-07-30,52.7,🟡 İZLE / TUT,55.220000000000006,21.0,42.6,0.44518601426213333,4.062334320972716,5.1752940495921385
AKFYE,2025-08-06,52.3,🟡 İZLE / TUT,53.41,9.2,46.8,3.601116639076163,4.2105277618039505,-1.0526240151793265
AKFYE,2025-08-13,55.9,🟡 İZLE / TUT,58.239999999999995,19.5,58.2,0.5882283343053629,1.0695125531074101,-8.021390047067655
AKFYE,2025-08-20,60.1,🟡 İZLE / TUT,62.59,20.8,42.7,0.47846972431258017,-5.050499109853246,-5.901109699724905
AKFYE,2025-08-27,58.1,🟡 İZLE / TUT,60.5,20.0,43.0,-5.502640365976818,-8.994703121179315,-6.666668012238919
AKFYE,2025-09-03,57.3,🟡 İZLE / TUT,57.3,0.0,50.0,-3.695407753959301,-0.8958557779632725,-5.823073236204513
AKFYE,2025-09-10,49.0,🟠 ZAYIF / BEKLE,49.0,0.0,50.0,2.906976615241441,2.558131437162725,-2.732565115437835
AKFYE,2025-09-17,51.2,🟠 ZAYIF / BEKLE,51.2,0.0,50.0,-0.3389907949419291,-4.971757232676477,-3.446330983379342
AKFYE,2025-09-24,50.0,🟠 ZAYIF / BEKLE,50.0,0.0,50.0,-4.648524507917006,-5.158729472213697,-4.36507129851088
AKFYE,2025-10-01,46.6,🟠 ZAYIF / BEKLE,46.6,0.0,50.0,-0.5350782058312742,1.6052346174938226,2.497027847290534
AKFYE,2025-10-08,41.0,🟠 ZAYIF / BEKLE,41.0,0.0,50.0,2.151826779449162,0.8368278591019962,6.395694704730337
AKFYE,2025-10-15,40.1,🟠 ZAYIF / BEKLE,40.1,0.0,50.0,-1.2872984867772441,0.8777040210123044,0.46810955524736464
AKFYE,2025-10-22,38.6,🔴 UZAK DUR / SAT,38.6,0.0,50.0,2.193236001650245,5.512734745479775,2.5488937548072466
AKFYE,2025-10-30,41.6,🟠 ZAYIF / BEKLE,41.6,0.0,50.0,3.248256806131389,-0.4060307178280098,-1.7401348088364244
AKFYE,2025-11-06,47.1,🟠 ZAYIF / BEKLE,49.5,20.0,61.0,-3.5393212796038243,-2.8089888844431754,-4.606740056016045
AKFYE,2025-11-13,32.5,🔴 UZAK DUR / SAT,32.5,0.0,50.0,0.7571296458296795,-1.3395430472588066,1.514270400271056
AKFYE,2025-11-20,50.0,🟠 ZAYIF / BEKLE,50.0,0.0,80.0,-2.0809174501680294,-1.8497093002102893,-0.17340335618403202
AKFYE,2025-11-27,34.9,🔴 UZAK DUR / SAT,34.9,0.0,62.0,0.23612164650346212,2.8925605411465494,-0.826453911353775
