mom_12_1,mom_6_1,son_1ay,mom_12,ma200_ustunde,ma50_ustunde,volatilite,hacim_mtl,fiyat,sembol,tarih,ileri_getiri,endeks_getiri
94.93178548097706,117.86492482463866,40.12499552447284,173.14815568099408,1,1,91.04135427580205,213.59860522890736,18.251155853271484,SAMAT,2024-02-02,19.71454912820354,2.7926226358322426
172.08737517271393,209.4975290621045,19.71454912820354,225.7281744227781,1,1,93.59822540603611,234.48087811413842,21.849288940429688,SAMAT,2024-03-04,-26.52756972306317,1.4953345618678338
242.34697323522153,248.7526087214639,-26.52756972306317,151.5306412154517,1,0,100.71796164194132,211.4229484564557,16.053203582763672,SAMAT,2024-04-02,3.245433791853203,13.34932267626776
133.20721425161324,173.5849361728755,3.245433791853203,140.77579998797458,1,0,104.12471984081029,40.328150470452265,16.574199676513672,SAMAT,2024-05-08,-15.5206352289746,0.3112918038085999
229.6632587144916,-19.270417059685506,-15.5206352289746,178.49742684546456,1,0,98.84538746658404,115.29192200644307,14.001778602600098,SAMAT,2024-06-06,11.860464656926206,4.509860343896754
168.0797984041853,7.499995057700071,11.860464656926206,199.87530814627274,1,1,82.39585699038697,65.18131582318578,15.662454605102539,SAMAT,2024-07-10,-6.444902520654527,-7.780662645789082
161.98255898118356,-14.183766052849334,-6.444902520654527,145.09803843372998,0,0,74.54949819679143,46.42739992817597,14.653024673461914,SAMAT,2024-08-09,-44.80000728938399,-2.860487461759953
148.4815189888157,-32.93591972987223,-44.80000728938399,37.1617803690542,0,0,78.23096075552871,139.8235209434684,8.088468551635742,SAMAT,2024-09-10,-15.458927999166171,-5.109110937841832
29.106009611359497,-49.614614242353895,-15.458927999166171,9.147604542942855,0,0,70.9537092380239,32.1244894456377,6.838078022003174,SAMAT,2024-10-09,-12.952382586116828,0.5748856457705731
16.53718396766326,-58.74263520733967,-12.952382586116828,1.4428420450846913,0,0,65.31483497075979,56.060452801718334,5.952383995056152,SAMAT,2024-11-08,3.501098369036937,11.677994638064003
